,id,html_url,name,locale,links_clean,Status,Repeated
82,4407784593426,https://help.doodle.com/hc/en-us/articles/4407784593426-Service-Level-Agreement,Service Level Agreement,en-us,https://doodle.com/en/general-terms-and-conditions,200,False
82,4407784593426,https://help.doodle.com/hc/en-us/articles/4407784593426-Service-Level-Agreement,Service Level Agreement,en-us,mailto:support@doodle.com,mailto:support@doodle.com,False
82,4407784593426,https://help.doodle.com/hc/en-us/articles/4407784593426-Service-Level-Agreement,Service Level Agreement,en-us,https://uptime.doodle.com/,200,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,#h_01FHAXD6JCH6Y1JNAY9NXT6XEQ,Not a URL,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,#use-of-the-services,Not a URL,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,#provision-of-services-by-doodle,Not a URL,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,#intellectual-property-rights,Not a URL,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,#corrective-measures-and-termination-for-cause-by-doodle,Not a URL,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,#indemnification,Not a URL,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,#final-provisions,Not a URL,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,https://doodle.com/en/,200,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,https://doodle.com/en/permitted-use-policy,200,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,https://doodle.com/en/privacy-policy,200,False
83,360019180159,https://help.doodle.com/hc/en-us/articles/360019180159-General-Terms-and-Conditions,General Terms and Conditions,en-us,https://doodle.com/en/service-level-agreement,200,False
84,360012047774,https://help.doodle.com/hc/en-us/articles/360012047774-A-message-is-showing-saying-I-need-to-update-my-Firefox-browser-But-I-already-updated-it-,"A message is showing, saying I need to update my Firefox browser. But I already updated it.",en-us,https://help.doodle.com/hc/en-us/articles/360012149773,200,False
84,360012047774,https://help.doodle.com/hc/en-us/articles/360012047774-A-message-is-showing-saying-I-need-to-update-my-Firefox-browser-But-I-already-updated-it-,"A message is showing, saying I need to update my Firefox browser. But I already updated it.",en-us,https://support.mozilla.org/en-US/kb/how-reset-default-user-agent-firefox,200,False
84,360012047774,https://help.doodle.com/hc/en-us/articles/360012047774-A-message-is-showing-saying-I-need-to-update-my-Firefox-browser-But-I-already-updated-it-,"A message is showing, saying I need to update my Firefox browser. But I already updated it.",en-us,http://www.wikihow.com/Clear-Your-Browser%27s-Cache,200,False
84,360012047774,https://help.doodle.com/hc/en-us/articles/360012047774-A-message-is-showing-saying-I-need-to-update-my-Firefox-browser-But-I-already-updated-it-,"A message is showing, saying I need to update my Firefox browser. But I already updated it.",en-us,http://www.wikihow.com/Clear-Your-Browser%27s-Cookies,200,False
85,4403074353554,https://help.doodle.com/hc/en-us/articles/4403074353554-How-do-I-set-up-my-booking-page-,How do I set up my booking page?,en-us,https://doodle.com/settings,200,False
85,4403074353554,https://help.doodle.com/hc/en-us/articles/4403074353554-How-do-I-set-up-my-booking-page-,How do I set up my booking page?,en-us,https://doodle.com/settings/,200,True
85,4403074353554,https://help.doodle.com/hc/en-us/articles/4403074353554-How-do-I-set-up-my-booking-page-,How do I set up my booking page?,en-us,http://www.doodle.com/settings,200,False
85,4403074353554,https://help.doodle.com/hc/en-us/articles/4403074353554-How-do-I-set-up-my-booking-page-,How do I set up my booking page?,en-us,https://help.doodle.com/hc/en-us/articles/4403082480402,200,False
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,#h_01F78FBT0XD92Q5R4P91T15AVN,Not a URL,False
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,#h_01F78F9WFHVP38E8HVDZW5TGDZ,Not a URL,False
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,https://help.doodle.com/hc/en-us/articles/360012572339,200,False
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,https://help.doodle.com/hc/en-us/articles/360019110340,200,False
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,https://help.doodle.com/hc/en-us/articles/4413398332306,200,False
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,https://help.doodle.com/hc/en-us/articles/360012572339,200,True
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,https://help.doodle.com/hc/en-us/articles/360019110340,200,True
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,https://help.doodle.com/hc/en-us/articles/4413398332306,200,True
86,360019391960,https://help.doodle.com/hc/en-us/articles/360019391960-Apps-and-Integrations,Apps and Integrations,en-us,https://help.doodle.com/hc/en-us/requests/new,200,True
87,360012151073,https://help.doodle.com/hc/en-us/articles/360012151073-Doodle-app-How-do-I-create-a-group-poll-,Doodle app: How do I create a group poll?,en-us,https://help.doodle.com/hc/en-us/requests/new,200,False
88,360012047594,https://help.doodle.com/hc/en-us/articles/360012047594-How-do-I-cancel-my-Doodle-Professional-subscription-,How do I cancel my Doodle Professional subscription?,en-us,https://doodle.com/settings/subscription,200,False
88,360012047594,https://help.doodle.com/hc/en-us/articles/360012047594-How-do-I-cancel-my-Doodle-Professional-subscription-,How do I cancel my Doodle Professional subscription?,en-us,https://help.doodle.com/hc/en-us/articles/360012150553,200,False
88,360012047594,https://help.doodle.com/hc/en-us/articles/360012047594-How-do-I-cancel-my-Doodle-Professional-subscription-,How do I cancel my Doodle Professional subscription?,en-us,https://help.doodle.com/hc/en-us/articles/360012048674,200,False
88,360012047594,https://help.doodle.com/hc/en-us/articles/360012047594-How-do-I-cancel-my-Doodle-Professional-subscription-,How do I cancel my Doodle Professional subscription?,en-us,https://help.doodle.com/hc/en-us/requests/new?ticket_form_id=1900000318474,200,False
89,4413398332306,https://help.doodle.com/hc/en-us/articles/4413398332306-How-do-I-add-a-Webex-link-to-my-meetings-,How do I add a Webex link to my meetings?,en-us,https://doodle.com/en/premium,200,False
89,4413398332306,https://help.doodle.com/hc/en-us/articles/4413398332306-How-do-I-add-a-Webex-link-to-my-meetings-,How do I add a Webex link to my meetings?,en-us,https://www.webex.com/,200,False
89,4413398332306,https://help.doodle.com/hc/en-us/articles/4413398332306-How-do-I-add-a-Webex-link-to-my-meetings-,How do I add a Webex link to my meetings?,en-us,https://www.webex.com/pricing/,200,False
89,4413398332306,https://help.doodle.com/hc/en-us/articles/4413398332306-How-do-I-add-a-Webex-link-to-my-meetings-,How do I add a Webex link to my meetings?,en-us,https://help.doodle.com/hc/en-us/requests/new,200,True
90,360012150913,https://help.doodle.com/hc/en-us/articles/360012150913-How-to-sign-up-for-a-Doodle-account-,How to sign up for a Doodle account?,en-us,https://doodle.com/auth/realms/doodle/protocol/openid-connect/registrations?client_id=web-static-site&redirect_uri=https%3A%2F%2Fdoodle.com%2Fsettings%2Fconnect-calendars&state=f6a48a0c-75cd-4f33-8451-60d23c0c0d4f&response_mode=fragment&response_type=none&scope=openid&nonce=5ac5a321-52de-4ced-ba83-5e90dcd77118&code_challenge=Umdcy8icPlDNx6rVHsioVYcHntU87MuVuWL5xA3jVoI&code_challenge_method=S256,200,False
90,360012150913,https://help.doodle.com/hc/en-us/articles/360012150913-How-to-sign-up-for-a-Doodle-account-,How to sign up for a Doodle account?,en-us,https://help.doodle.com/hc/en-us/articles/360012149873,200,False
90,360012150913,https://help.doodle.com/hc/en-us/articles/360012150913-How-to-sign-up-for-a-Doodle-account-,How to sign up for a Doodle account?,en-us,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-account,200,False
91,360039689974,https://help.doodle.com/hc/en-us/articles/360039689974-General-Data-Protection-Regulation-GDPR-,General Data Protection Regulation (GDPR),en-us,https://doodle.com/privacy-policy,200,False
91,360039689974,https://help.doodle.com/hc/en-us/articles/360039689974-General-Data-Protection-Regulation-GDPR-,General Data Protection Regulation (GDPR),en-us,https://aws.amazon.com/compliance/iso-27001-faqs,200,False
91,360039689974,https://help.doodle.com/hc/en-us/articles/360039689974-General-Data-Protection-Regulation-GDPR-,General Data Protection Regulation (GDPR),en-us,https://doodle.com/privacy-policy,200,True
91,360039689974,https://help.doodle.com/hc/en-us/articles/360039689974-General-Data-Protection-Regulation-GDPR-,General Data Protection Regulation (GDPR),en-us,https://www.doodle.com/de/datenschutzrichtlinie%C2%A0,404,False
91,360039689974,https://help.doodle.com/hc/en-us/articles/360039689974-General-Data-Protection-Regulation-GDPR-,General Data Protection Regulation (GDPR),en-us,http://doodle.com/privacy-policy,200,False
92,360012150473,https://help.doodle.com/hc/en-us/articles/360012150473-Which-Doodle-Professional-subscription-is-the-right-one-for-my-company-,Which Doodle Professional subscription is the right one for my company?,en-us,https://landing.doodle.com/contact-sales,200,False
92,360012150473,https://help.doodle.com/hc/en-us/articles/360012150473-Which-Doodle-Professional-subscription-is-the-right-one-for-my-company-,Which Doodle Professional subscription is the right one for my company?,en-us,https://doodle.com/content/pricing#plan-comparison,200,False
92,360012150473,https://help.doodle.com/hc/en-us/articles/360012150473-Which-Doodle-Professional-subscription-is-the-right-one-for-my-company-,Which Doodle Professional subscription is the right one for my company?,en-us,https://landing.doodle.com/demo,200,False
93,360012150553,https://help.doodle.com/hc/en-us/articles/360012150553-What-happens-to-my-group-polls-1-1s-and-booking-pages-when-my-Professional-subscription-expires-,"What happens to my group polls, 1:1s and booking pages when my Professional subscription expires?",en-us,https://doodle.com/privacy-policy,200,False
93,360012150553,https://help.doodle.com/hc/en-us/articles/360012150553-What-happens-to-my-group-polls-1-1s-and-booking-pages-when-my-Professional-subscription-expires-,"What happens to my group polls, 1:1s and booking pages when my Professional subscription expires?",en-us,https://help.doodle.com/hc/en-us/articles/4403074449938,200,False
93,360012150553,https://help.doodle.com/hc/en-us/articles/360012150553-What-happens-to-my-group-polls-1-1s-and-booking-pages-when-my-Professional-subscription-expires-,"What happens to my group polls, 1:1s and booking pages when my Professional subscription expires?",en-us,https://help.doodle.com/hc/en-us/articles/360025101073,200,False
94,360019110340,https://help.doodle.com/hc/en-us/articles/360019110340-How-do-I-add-a-Microsoft-Teams-link-to-my-meeting-,How do I add a Microsoft Teams link to my meeting?,en-us,https://doodle.com/en/premium,200,False
94,360019110340,https://help.doodle.com/hc/en-us/articles/360019110340-How-do-I-add-a-Microsoft-Teams-link-to-my-meeting-,How do I add a Microsoft Teams link to my meeting?,en-us,https://www.microsoft.com/en/microsoft-teams/group-chat-software,200,False
94,360019110340,https://help.doodle.com/hc/en-us/articles/360019110340-How-do-I-add-a-Microsoft-Teams-link-to-my-meeting-,How do I add a Microsoft Teams link to my meeting?,en-us,https://help.doodle.com/hc/en-us/requests/new,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/requests/new?ticket_form_id=9969890860434,200,False
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/360019827120,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/360019902939,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/4403074353554,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/360019827420,200,False
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/360019827120,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/5860542987410,200,False
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://doodle.com/en/premium,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/360019827480,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/360019902939,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://doodle.com/en/premium,200,True
95,9664704882450,https://help.doodle.com/hc/en-us/articles/9664704882450-Missing-Group-Poll-functionalities,Missing Group Poll functionalities,en-us,https://help.doodle.com/hc/en-us/articles/360019827500,200,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,#h_01FT5V2W68XPV9D2DP8KMPD7AB,Not a URL,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,#h_01FT5V30V6FRH6Z0FVZZCHM177,Not a URL,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,#h_01FT5V392RMY1NC9Y902C5GQB3,Not a URL,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,#h_01FT5V3J2RMVGVNK0MXB6WX4RQ,Not a URL,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,#h_01FT5V42N3HRV94PBPFSGD13SA,Not a URL,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,#h_01FT5V4KCFZE9HB9H45CM75G65,Not a URL,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,https://help.doodle.com/hc/en-us/articles/360019451159,200,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,https://help.doodle.com/hc/en-us/articles/360019391960,200,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,https://help.doodle.com/hc/en-us/articles/4416145159186,200,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,https://help.doodle.com/hc/en-us/articles/360019452079,200,False
96,360019391360,https://help.doodle.com/hc/en-us/articles/360019391360-Add-remove-and-track-subscription-members,"Add, remove and track subscription members",en-us,https://help.doodle.com/hc/en-us/requests/new,200,True
97,360012047494,https://help.doodle.com/hc/en-us/articles/360012047494-How-much-does-Doodle-cost-,How much does Doodle cost?,en-us,http://www.doodle.com/en/premium,200,False
97,360012047494,https://help.doodle.com/hc/en-us/articles/360012047494-How-much-does-Doodle-cost-,How much does Doodle cost?,en-us,https://help.doodle.com/hc/en-us/articles/360012048734,200,False
97,360012047494,https://help.doodle.com/hc/en-us/articles/360012047494-How-much-does-Doodle-cost-,How much does Doodle cost?,en-us,https://doodle.com/auth/realms/doodle/protocol/openid-connect/registrations?client_id=web-unified-dashboard&redirect_uri=https%3A%2F%2Fdoodle.com%2Fdashboard&response_type=code&code_challenge=i39C-NktnjhR5vbRa9t7h4dS1-6JBb9gcJatLqd5VHU&code_challenge_method=S256,200,False
98,360012149833,https://help.doodle.com/hc/en-us/articles/360012149833-Why-did-I-get-an-email-from-Doodle-,Why did I get an email from Doodle?,en-us,https://help.doodle.com/hc/en-us/articles/360019827120,200,False
98,360012149833,https://help.doodle.com/hc/en-us/articles/360012149833-Why-did-I-get-an-email-from-Doodle-,Why did I get an email from Doodle?,en-us,https://help.doodle.com/hc/en-us/articles/360019902939,200,False
98,360012149833,https://help.doodle.com/hc/en-us/articles/360012149833-Why-did-I-get-an-email-from-Doodle-,Why did I get an email from Doodle?,en-us,http://www.doodle.com,200,False
98,360012149833,https://help.doodle.com/hc/en-us/articles/360012149833-Why-did-I-get-an-email-from-Doodle-,Why did I get an email from Doodle?,en-us,https://help.doodle.com/hc/en-us/requests/new,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://help.doodle.com/hc/en-us/articles/360012572339,200,False
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://help.doodle.com/hc/en-us/articles/360019110340,200,False
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://help.doodle.com/hc/en-us/articles/4413398332306,200,False
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://doodle.com/settings/integrations,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://www.doodle.com/en/premium,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://doodle.com/premium,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://doodle.com/premium,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://doodle.com/premium,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://help.doodle.com/hc/en-us/articles/360019827320,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://doodle.com/premium,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://doodle.com/settings,200,True
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://help.doodle.com/hc/en-us/articles/360019827500,200,False
99,360019827120,https://help.doodle.com/hc/en-us/articles/360019827120-How-do-I-create-a-group-poll-,How do I create a group poll?,en-us,https://help.doodle.com/hc/en-us/articles/360019827420,200,True
100,360012048454,https://help.doodle.com/hc/en-us/articles/360012048454-VAT-number-validation-for-EU-Businesses,VAT number validation for EU Businesses,en-us,http://ec.europa.eu/taxation_customs/vies/vatRequest.html,200,False
100,360012048454,https://help.doodle.com/hc/en-us/articles/360012048454-VAT-number-validation-for-EU-Businesses,VAT number validation for EU Businesses,en-us,http://ec.europa.eu/taxation_customs/vies/vatRequest.html,200,True
100,360012048454,https://help.doodle.com/hc/en-us/articles/360012048454-VAT-number-validation-for-EU-Businesses,VAT number validation for EU Businesses,en-us,http://ec.europa.eu/taxation_customs/vies/faq.html#item_11,200,False
101,360019133900,https://help.doodle.com/hc/en-us/articles/360019133900-General-Data-Processing-Terms,General Data Processing Terms,en-us,https://doodle.com/en/general-terms-and-conditions,200,False
101,360019133900,https://help.doodle.com/hc/en-us/articles/360019133900-General-Data-Processing-Terms,General Data Processing Terms,en-us,https://doodle.com/en/privacy-policy,200,False
101,360019133900,https://help.doodle.com/hc/en-us/articles/360019133900-General-Data-Processing-Terms,General Data Processing Terms,en-us,https://ec.europa.eu/info/law/law-topic/data-protection/data-transfers-outside-eu/model-contracts-transfer-personal-data-third-countries_de,404,False
101,360019133900,https://help.doodle.com/hc/en-us/articles/360019133900-General-Data-Processing-Terms,General Data Processing Terms,en-us,https://ec.europa.eu/info/law/law-topic/data-protection/international-dimension-data-protection/binding-corporate-rules-bcr_en,200,False
102,360019439954,https://help.doodle.com/hc/en-us/articles/360019439954-Zapier-Integration,Zapier Integration,en-us,https://www.doodle.com/premium,200,False
102,360019439954,https://help.doodle.com/hc/en-us/articles/360019439954-Zapier-Integration,Zapier Integration,en-us,https://zapier.com/zapbook/Doodle/,200,False
102,360019439954,https://help.doodle.com/hc/en-us/articles/360019439954-Zapier-Integration,Zapier Integration,en-us,https://zapier.com/zapbook/Doodle,200,False
102,360019439954,https://help.doodle.com/hc/en-us/articles/360019439954-Zapier-Integration,Zapier Integration,en-us,http://www.doodle.com/premium,200,False
102,360019439954,https://help.doodle.com/hc/en-us/articles/360019439954-Zapier-Integration,Zapier Integration,en-us,https://zapier.com/sign-up,200,False
102,360019439954,https://help.doodle.com/hc/en-us/articles/360019439954-Zapier-Integration,Zapier Integration,en-us,https://help.doodle.com/hc/en-us/requests/new,200,True
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://doodle.com/auth/realms/doodle/protocol/openid-connect/registrations?client_id=web-static-site&redirect_uri=https%3A%2F%2Fdoodle.com%2Fdashboard&state=e9386756-097e-49d8-af31-fcc2c97bd5d3&response_mode=fragment&response_type=none&scope=openid&nonce=394155e7-f27f-4d3d-ad49-6f73d2d62a92&code_challenge=sab1aYuZgymdj8NRLvo_IzlbBfGDsBh91zF7xrBJkBU&code_challenge_method=S256,200,False
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://doodle.com/en/premium,200,True
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://doodle.com/settings,200,False
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://doodle.com/auth/realms/doodle/protocol/openid-connect/registrations?client_id=web-static-site&redirect_uri=https%3A%2F%2Fdoodle.com%2Fsettings%2Fconnect-calendars&state=c7647b25-9624-4c2f-b3ea-a0b7b02dc543&response_mode=fragment&response_type=none&scope=openid&nonce=362f193b-2bfc-4765-b14e-cf018d1da0ab&code_challenge=aA4LE0ik3dN3vrrc66ruvhSpHkNI3ojl39w69uH4qf8&code_challenge_method=S256,200,False
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://doodle.com/en/premium,200,True
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://help.doodle.com/hc/en-us/articles/360019827120,200,True
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://help.doodle.com/hc/en-us/articles/360019902939,200,True
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://help.doodle.com/hc/en-us/articles/4403074353554,200,True
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://help.doodle.com/hc/en-us/articles/360012048734,200,False
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://help.doodle.com,200,False
103,360012150893,https://help.doodle.com/hc/en-us/articles/360012150893-Discover-your-personal-Doodle-account,Discover your personal Doodle account,en-us,https://help.doodle.com/hc/en-us/requests/new,200,True
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://doodle.com/en/premium,200,False
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://doodle.com/en/contact/sales/,200,True
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://help.doodle.com/hc/en-us/articles/360019827320,200,False
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://help.doodle.com/hc/en-us/articles/360019392000,200,True
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://help.doodle.com/hc/en-us/articles/360019902939,200,True
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://help.doodle.com/hc/en-us/articles/4403074313362,200,False
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://help.doodle.com/hc/en-us/articles/360019439954,200,False
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://help.doodle.com/hc/en-us/articles/360012572339,200,True
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://help.doodle.com/hc/en-us/articles/360019110340,200,True
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://help.doodle.com/hc/en-us/articles/360014747519,200,False
104,360012150453,https://help.doodle.com/hc/en-us/articles/360012150453-What-is-Doodle-Professional-,What is Doodle Professional?,en-us,https://doodle.com/content/pricing,200,False
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://my.demio.com/ref/qrWsokpiwZgbwSeY,200,False
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://www.doodle.com/en/premium,200,False
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com/hc/en-us/articles/360019827120,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com/hc/en-us/articles/360019902939,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com/hc/en-us/articles/4403074313362,200,False
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://www.doodle.com/en/premium,200,True
105,360012149713,https://help.doodle.com/hc/en-us/articles/360012149713-Get-started-with-Doodle,Get started with Doodle,en-us,https://help.doodle.com/hc/en-us/articles/360012150893,200,False
